message_id,text
713399939284467712,"Sobrecogedor @ 9/11 National Memorial, New York City https://t.co/xvmJoGfVmY"
713399943717908480,TGIF 😜✌️ || photo by @roonchild for @socialdecaybk @ Coney Island https://t.co/kBM2qANGuT
712389713995374592,"@AvenSarah “We Don’t, Do We, in Canada?” sounds like an American parody Canadian talk show about American politics"
713399954065076224,Meet me at villa tequila tonight!! And get your tacos!! 😁😁 villa_tequila_bar  #nyc #nj #radio… https://t.co/gM3ZubS3fe
713400566207086592,"brunch! (at @JulietteBkny in Brooklyn, NY) https://t.co/VGWFNX0aFS"
713399957487689728,"Merlin Entertainments #Clerical #Job: Administrative Assistant (#NewYork, NY) https://t.co/4BPphd0LLc #Jobs #Hiring #CareerArc"
713399961317052416,"[WATCH] The Right Side Forum with Armstrong Williams ""Mayor Sounds Off"" Clip #1  https://t.co/Bv4h8Ucdas"
713399961484922880,When you have a daffodil in your hair and you can't stop giggling because it's spring and being… https://t.co/5XjzHpD3hM
713399963712163840,"I'm at Downtown Brooklyn in Brooklyn, NY https://t.co/69jOHSqMO9"
713399981344956416,"I'm at Blink Fitness Bryant Park in New York, NY https://t.co/Y2NJRRIl4h"
713399999405502464,Check out and follow raw_photos_ #events #family #product #weddings we do it all shot @lesouknyc… https://t.co/DzcwR8mxhK
713400007332728832,"We're closed but SHOP ONLINE •https://t.co/OIzCkjmLEX @ Union Square, Manhattan https://t.co/JSstCF8s4Z"
713403784970383362,Photobombing all my important photos of food 😑 @ The Butcher's Daughter https://t.co/H0j37TxRq2
713400019445882881,Sitting out watching fifth avenue go by while sipping coffee #nyc #vacation #holiday #nycart… https://t.co/jABiD9vLKG
713400033354317824,"@DarlaMiles7 @LoriStokes7 @SadeABC @ShirleenAllicot @ToniYates7 Maybe we can get together and paint some Easter eggs this weekend, Darla!:)"
713400035359137793,Oh my STARS!!!!! peterpanbakery #snacks #peterpan 🍩 #brooklyn #nyc #pastries #doughnuts #love… https://t.co/5ve3QcgARg
713400038177648641,"Medical Receptionist - OfficeTeam: (#BRONX, NY) https://t.co/eB2946NeGe #Clerical #OfficeTeam #Job #Jobs #Hiring"
713400044590800896,"#ProjectMgmt #Job in #LONGISLANDCITY, NY: IT Program Sr. Manager FinTech at Citi https://t.co/nSbfhmdzOL #CitiJobs #Jobs #Hiring #CareerArc"
713400045337444352,"Webster Hall Tonight 📹 @ Brooklyn, New York https://t.co/VV1p5v3hd9"
713400060785000448,Peaceful and beautiful stroll around the Lake this morning. @ Prospect Park https://t.co/OLwwUN1ZRh
713400064102821888,"You've heard enough about farm to table, but what about garden to gimlet? Sugar Snap Pea infused… https://t.co/tIQUC6JxUL"
713400067458260992,Macy's flower show.  #macysflowershow #seeninny #flowers #robordonez #photographerrobordonez @… https://t.co/v4bPdDPu3X
713400092871360512,"#IT #Job alert: WPF / GUI Developer | Software Guidance &amp; Assistance | #NewYork, NY https://t.co/kmeICKCcpe #NettempsJobs #Jobs #Hiring"
713400097275400192,"Want to work in #Queens, NY? View our latest opening: https://t.co/sa3m6MsSOY #Pharmaceutical #Job #Jobs #Hiring"
713400108075917313,Street style 🌟 material! Loving this eye catching Il Cappotino coat | #thehiveshowroom… https://t.co/zrgJCdW2zz
713400138685874176,STREET ART IN NEW YORK - to me NYC is largely a #blackandwhite city for #streetphotography .… https://t.co/ILDNViC3eZ
713400177646678016,"This #Hospitality #job might be a great fit for you: Carryout - https://t.co/1n4wJEEMkM #Hackensack, NJ #Hiring #CareerArc"
713400202858799104,Me enamoré de el gordo. / I fell in love with the fat 👌🏾 @ Delancey Street – Essex Street https://t.co/BgDkwlThwu
713400204263759874,Always good times hangin out with RJ @rjmitte and of course my partner in crime @_nunutheerudest… https://t.co/cl5I17fBDT
713400226589990912,Just got my numbing cream and a pain med and I am ready to get my ultherapy on thanks to… https://t.co/krTvyM9req
713400241312112640,#nicolesandra #grindtime #thehomedepot #music #sia #unstoppable @ The Home Depot https://t.co/nOYEBisFhX
713400252695506944,Excited for the @scratchdjacdmy event today!! 👯💃🏻. #Repost @uniiqu3_ with repostapp. ・・・ OMG SO… https://t.co/E3CAh4CUxX
713400280705056769,A Pasear #Adore❤️ #Almuerzo con Vani #En Algún lugar Canchero #😘😘 @ Time Square in Nyc https://t.co/16xaJwfYiR
713400296324476928,"Custom Nikes? Yes, please! #airmax @ 330 West Street New York St John's Center https://t.co/dIcMzHOItV"
713400312162160641,Yes!!!! #Salsamania #tomorrownight ! Did you get your tickets… https://t.co/t5o9od6o0I
713401926151512064,#tourist101 @ Chelsea Market https://t.co/WRm5PIJDyQ
713400313894584320,Crucero por Manhattan ❤️🗽 (@ Circle Line Sightseeing Cruises - @circleline42) https://t.co/rNYtTOlvJh https://t.co/C8U0iWupbu
713501896070283264,📸🎞 @ Bowery Hotel https://t.co/y6OUr3UZb4
713400322379485184,"Can you recommend anyone for this #job? REIT Controller for Top Notch Real Estate Firm!! - https://t.co/EDsvBWW5pB #NEWYORK, NY #Accounting"
713400327748325376,"I'm at NBCUniversal Technology Center in Englewood Cliffs, NJ https://t.co/iGjku44RXk"
713400344974233602,"NEW R&amp;B AND HIP-HOP MIX COMING TO THAT SOUND CLOUD @neek_bucks WHAT UP THOOOO... ""JUST IN THE… https://t.co/AjXf9CpIK4"
713400346723401728,Happy Good Friday | 📞908663541 📲https://t.co/flHpep7QWb #britdunnell #njhairstylist #booknow… https://t.co/VDY7fukEnm
713400349416038400,"#Art #Job in #SaddleBrook, NJ: Responsive Designer at The Creative Group https://t.co/9OzxWWdlPr #Jobs #Hiring #CareerArc"
713400354340208640,"Got sparring in the boogie down; @WorldBoxingGym time for me to get this weight down, almost there 😂😂😂 #CEOofCantStopWontStopENT"
713400405862912002,Day 496 - @highlinenyc power walk - bumped into conibral and family… https://t.co/UkkTDAmyIJ
713400412141916160,"Lunch with the hubby, filet mignon, lobster &amp; crab🦀💙🐂 (@ The @CapitalGrille in New York, NY) https://t.co/TaqBTOTbdC"
713400454324035584,SingleCut Does Anybody Remember Laughter? now available on tap. https://t.co/P8C8luSCUy @singlecutbeer #BeerMenus
713400459696979968,La esperanza de la luz de Dios Muchos preguntamos si Dios nos conoce… https://t.co/hBWJNg2AhP
713400468290994176,"In-House Counsel Jobs | JDHUNTR #Legal : Go In-House Jobs JDHuntr 16978 Senior Corporate... (#VariousUSCities, US) https://t.co/Km5fw7jXcf"
713400512696025088,Enjoy Easter egg hunting with ROYCE' Chocolates!  Fill this gift basket with our delicious… https://t.co/T2LRNqVRLb
713400530618486784,Finback Double Session Wit now available on tap. https://t.co/P8C8luSCUy @finbackbrewery #BeerMenus
713400558552395776,"""Give me your tired, your poor, your huddled masses yearning to breathe free.” #statueofliberty… https://t.co/a3sGtlcIat"
713417053949059074,"I'm at @Shutterstock in New York, NY https://t.co/ioKiD1uHYf"
713400559949074433,"Sutherland Global Services #Healthcare #Job: Inpatient Coder (#NYC, NY) https://t.co/8wM3fOcvZA #Jobs #Hiring #CareerArc"
713400564734943233,Aa! ! ! Let's Go! ! ! FRESH! ! ! 💈 💺 💈 💺 #the_masterbarber #barbershoplife #barbers #barberslife… https://t.co/YSxnoCNRrG
713400566773391360,Let me bang out an hour jump rope before sparring; I got goals!!! #RBPopArtistInTheMaking
713400577632415744,@rabois yeah. Dodged a bullet. Holy shit.
713400597937065986,Central Park 🗽 @ Central Park https://t.co/9cuHIoQCqZ
713400627238281216,Pinnacles National Park + San Francisco  https://t.co/2YBWa7anDL
713400628333010945,DIY Pore Unclogging Mask |Twisp Tries ItTwisp Tries It: Gelatine and Milk Face Mask  https://t.co/I4yzsjijrp
713400645496209408,@rabois he’s got players next year; let’s see if he can win — hopeful
713400665880576001,"birthday vibes w this girl 🎈 @ New York, New York https://t.co/9rtYRMwCC8"
713400694733193218,"I'm at Downtown Brooklyn in Brooklyn, NY https://t.co/kj4Jm7efvl https://t.co/J8z7rsPbZO"
713400719123066880,Beginning #goodfriday service.  Our grace costs much. Let us be… https://t.co/hNjgL42A9M
713400744586702848,Being watched #brooklyn #nyc @ Flatbush Brookyln https://t.co/EHGgIQ0Pyo
713400746100727810,"Join the Corning team! See our latest #Sales #job opening here: https://t.co/z3we4r5pBS #NewYork, NY #Hiring #CareerArc"
713400749678575618,"I'm at 53rd &amp; Lexington in New York, NY https://t.co/BLsor5AVNG"
713400757601460225,"See our latest #Brooklyn, NY #job and click to apply: Key Holder (part-time) - https://t.co/NgHKyDmEPc #Hiring #CareerArc"
713400793664200704,Man sometimes I forget how handsome I am.. I feel bad for the women… https://t.co/6TgteNWSKF
713400815780634624,"""My man smokin' cigarettes on the train !"" © 😆  😂 what a night, s/o @tjmizell @DOPEROOTS &amp;… https://t.co/iwflV78pG1"
713400823431225344,It's almost #Easter!  Here with bogieandkimba wearing our Sunday best. . . . . . . . . . @… https://t.co/DgB7gqL5R6
713400835032502273,"Want to work at BMC Software? We're #hiring in #NEWYORKOFCATHOME, NY! Click for details: https://t.co/Wx3LAFOHbr #Engineering #Job #Jobs"
713400835351396352,#bookfacefriday with MIND MGMT by Matt Kindt. #bookface #bookfacesva @ SVA Library https://t.co/vvF223oLtb
713400836555022340,Vice President - TD Bank US: (NY) https://t.co/oSvSnqojun #Banking #Job #Jobs #Hiring #CareerArc
713400843324686336,Try https://t.co/hi47CX9Hgx Grilled Chicken Breast over Salad #Grilled #menu
713400852707426304,"Oh hello, Mr. Bunny, checking in? @ The Bryant Park Hotel https://t.co/pqSAXjK6X7"
713400859154071553,"I'm at George Washington Bridge in New York, NY https://t.co/bfozfbROb9"
713400879269941248,Only 5 shows Left. Come #experience the #beautiful and #powerful journey unleashed through… https://t.co/wLcKxCgrDL
713400886257582080,"Can you recommend anyone for this #Hospitality #job? https://t.co/jmFAQq6BQg #NewYork, NY #Hiring #CareerArc"
713494502158127104,OOO @ the mothership @ Vice Hq https://t.co/vf1CPVkXrl
713400957866913792,Another great shot by from #RAWPhotos follow raw_photos_  shot @lesouknyc #ny #NYC @ Le Souk… https://t.co/VOyEWxJckA
713400959716581377,Get live action of 🍴lunch with @museshowroom on 👻 theadventurine ❤️ @nora_kogan… https://t.co/lXN6MrZGBO
713400967916625920,"⚓️🏙 @ Staten Island, New York https://t.co/OYgN4ukJxU"
713401011193380864,"Webster Hall Tonight 📹 @ Brooklyn, New York https://t.co/sTVo5fKhIG"
713401036392673280,Hello Brooklyn @ Brooklyn Bridge https://t.co/pbQkymOB3h
713401038892572676,"I'm at MTA Subway - Lexington Ave/53rd St (E/M/6) - @nyctsubwayscoop in New York, NY https://t.co/3ZTQ2fwBgG"
713401066218360832,"Que honra poder gravar o programa GUS IN USA no MSG, onde lendas do… https://t.co/VdiIKp01Ja"
713401069406068736,NY #ProjectMgmt #Job: Distributed SQL Server Engineer at TD Bank US https://t.co/De7ZX0Ko2u #Jobs #Hiring #CareerArc
713401098946654208,Sneak Move.. Only Black Available colors are 1o1's #y3m #yyouyockingme #allflow #rapfiendep… https://t.co/MizESFASIA
713401099114389504,"If you haven't heard there is this new amazing, super talented, HOT new @soulcycle instructor… https://t.co/dpjqjUHY2y"
713401114142588929,"I'm at Lower Manhattan in New York, NY https://t.co/Qz0CYpLWPt"
713401121415544833,"I'm at MTA Subway - 51st St (6) - @nyctsubwayscoop in New York, NY https://t.co/lPP4zcPEZz"
713401183243636736,"See our latest #NewYork, NY #job and click to apply: Merchandising Pricing Analyst/Manager - https://t.co/6C6x66vumK #Purchasing #Hiring"
713401186443862017,Q: Why shouldn’t you tell an Easter egg a good joke? A: It might crack up! #funny #bunny has me… https://t.co/HeFxbanel7
713401189195505665,Just posted a photo @ W New York - Times Square https://t.co/LnrcBAWfFW
713401201941938176,"I'm at NYU Stern School of Business - @nyuniversity in New York, NY https://t.co/K8xJ1ktaWw"
713401203112026112,"| ""Too busy doing me to be mad at what you do"" | 😎… https://t.co/1I6JBp2GFI"
713401209042771968,"Can you recommend anyone for this #Sales #job? https://t.co/BTgnDy7mRF #Glendale, NY #Veterans #Hiring #CareerArc"
713401265548431361,"Accenture: Change Management - Manager, Atlantic Region, Communications, Media and... (#NewYork, NY) https://t.co/FlTcsDBZ0S #BusinessMgmt"
713401284024537089,Pablo #saynomore @ MoMA The Museum of Modern Art https://t.co/Zqwe5qsgdd
713401295357550592,"I'm at Museum of Modern Art (MoMA) - @museummodernart in New York, NY w/ @patelisha https://t.co/JvR1f3QHah"
713401314433179652,"I'm at NYU Kaufman Management Center - @nyuniversity in New York, NY https://t.co/dDC2dVojAW"
713401355679846400,Do you remember the time? @ Midtown Manhattan https://t.co/ZaSX2kjS9u
713401366723473408,"Central Park, NY @ Central Park South, NYC https://t.co/9ZAV35tWey"
713401392820400128,"Join the Favorite Health Care Staffing team! See our latest #Nursing #job opening here: https://t.co/sUbrbqmGfm #Bronx, NY #Hiring"
713401437569462272,"See our latest #NewYork, NY #job and click to apply: American Sign Language Interpreters - https://t.co/SzdKCOZgHD #interpreter #bilingual"
713401445622657024,Sorry for all these New York posts 😂 @ New York Statue Of Liberty https://t.co/jO4cOcS2D8
713401484948312064,Getting super pumped for LA and #Coahella! Thank you love_amika + crownsbychristy for the fab… https://t.co/f1oYvy5kZk
713401494305947648,Preparándome para la parada de Easter... #Diva #spring2016 #NYC #EasterParade #happyTimes @ New… https://t.co/ciLSOnE2X4
713401500379156480,"#FBF to the #IsaacMizrahi exhibit at the @thejewishmuseum  Dress-up Rain Booties, Fall 2010 @… https://t.co/4ShujTMwE9"
713401509388615680,Grabbing #lunch #NYC @ Jake's Saloon https://t.co/7OaMxYTkAp
713401516061757441,"I'm at NYU Gould Plaza - @nyuniversity in New York, NY https://t.co/fqKdDQ0Uet"
713401546051096576,"0325 | 🗽 From death to life, and grace to grace. @ Madison Square Park https://t.co/Uuep0pJ0d4"
713401577092964352,"Want to work at Healthfirst? We're #hiring in #NewYork, NY! Click for details: https://t.co/onSZ6s5bGT #Healthcare #care #Job #Jobs"
713401580884725760,Beautiful view #hudsonriver #newyorkcity #hotelroomview #whotel time 4 #powernap b4 next meeting… https://t.co/6k7sySe9aV
713401581471801344,"Just posted a photo @ Central Park South, NYC https://t.co/YzxawvneA4"
713401605438193668,"I'm at New York University - @nyuniversity in New York, NY https://t.co/9ZLrauWkgc"
713401606100766720,Hello #nyc. Empire State Building @ Empire State Building https://t.co/253enmEpTW
713401622483701761,"Interested in a #Retail #job near #Hackensack, NJ? This could be a great fit: https://t.co/2dx7lza7np #Hiring #CareerArc"
713401662040252416,"Vanessa Hudgens Sighting: New York, New York/ Richard Rodgers Theatre https://t.co/tH7Bj3VM5v @VanessaHudgens"
713401673662660608,We're #hiring! Read about our latest #job opening here: BILINGUAL Receptionist/Customer Service Rep. - https://t.co/VQwf2dutmc #OfficeTeam
713502632778842116,"Iowa state, UNC, Notre Dame, Cuse"
713401682005073920,"THIS A REAL NIGGA RIGHT HERE, ALBEE AL  &amp; THE SPLASH HOMIES SHOWED US MAD LOVE AND HAD NIGGAS… https://t.co/JCYsWpPWar"
713401703790419968,#awesomefriday2016 #awesomefriday @ Journal Square Pub https://t.co/I32V07YOQW
713401707817017344,"I'm at New York Neurology Associates PC - @nyneurologists in New York, NY https://t.co/Zh0ZP8Wu4c"
713401724225122304,New NYPD car #nyas @ New York International Auto Show https://t.co/9Ri9QcANpg
713401736090619904,Pa'la playa 🚙💨💨💨💨⛵️⛵️⛵️⛵️⛵️ (YO muy feliz) #CuandoEstuvePorMi.RD #DeUnProntoEnMiTierra😍… https://t.co/FWViK8HXGa
713401741216194560,🌯🌮🍔🍟👌🏽👌🏽 elmeathook @bergnbk #elmeathook #bergnbk @ Berg'n https://t.co/UuVdZg2GyZ
713402071802855425,Shenandoah National Park + Washington D.C.  https://t.co/r4cCDlgFsl
713401748711477248,#teaching Another #workshop w/ the talented sidewalkkilla #dwlp #drawingwlightphoto… https://t.co/1Dcuq038HM
713401751185928192,What a #GoodFriday 🙏🏽#itsbritneybitch @ Soho Downtown Manhattan https://t.co/RFtppGIO0X
713401762036785153,That Boy @PUNCH_BOWLER Get That #WORK🎶🎶🎶🎶🎶🎶 #RGF #LowKeyLitThursday… https://t.co/HSIqrZka1V
713401772631568384,"I'm at BXL Zoute in New York, NY https://t.co/dTaNN3iSTk https://t.co/wKKce0R7Y1"
713401794915774464,Próximo Viernes 1ero De Abril llega a #LaBoomNY #ElPresidenteDelMerengue @orosolido cantando… https://t.co/Z9WV8KaKvq
713401852679688192,"Can you recommend anyone for this #Retail #job? https://t.co/lovHJviVd3 #Yonkers, NY #Hiring #CareerArc"
713401862448357376,#tgif #karllagerfeld for #chloe #1974 Maison Jadis 107 Crosby St #vintageclothing… https://t.co/tIbOVOUWtA
713401891384758272,"#Newark, NJ #Healthcare #Job: ICU Registered Nurse at Supplemental Health Care https://t.co/AkeR5OTUWU #Jobs #Hiring #CareerArc"
713401969830801408,Q: Why shouldn’t you tell an Easter egg a good joke? A: It might crack up! #funny #bunny has me… https://t.co/Gjxp7RIL8w
713402240057389056,"I'm at Bar Americain in New York, NY https://t.co/AIGrR0nI6j"
713402002189856769,"See our latest #NewYork, NY #job and click to apply: Shift Supervisor Trainee - https://t.co/9nyIksTE5S #Retail #Hiring"
713402007768276992,"Maggiano's #Hospitality #Job: Dishwasher (#Hackensack, NJ) https://t.co/WZGAozkuVK #Jobs #Hiring #CareerArc"
713402015196446720,Thrilled to be back in the @lays 'Taste Spuds' multiverse with the fabulous Tom Merlino. Marvin… https://t.co/EVCLW2ysWQ
713402022217682945,Crazy brotherhood at Broadway!   #latepost #tb #NewYork #Touring @… https://t.co/kJW2bxfcQB
713402045819068416,A GIF IS WORTH A MILLION WORDS #kindofday #marcellosaysitbetter… https://t.co/D9EzJ644Pj
713402058943164416,About #lastnight before I hit the #stage at #AnythingGoes #stage48 in #NYC... #fresh #swag… https://t.co/IDod8Fbby3
713402094762393600,"See our latest #NewYork, NY #job and click to apply: EXECUTIVE CHEF II - https://t.co/MUeftIWWwG #Hospitality #Hiring #CareerArc"
713402110361010176,#Repost worldbreaker85 with repostapp ・・・ @ardiefuqua onstage keeping everyone entertained at… https://t.co/bbLbLE3OzN
713402122335727616,"Chic graphics ferragamo #fall2016 @ New York, New York https://t.co/qFaETj0cqU"
713402123610951680,Because paying #Respect is Necessary!!! #RIPPhifeDawg #rip5ftassassin #ATCQ #atcq4ever… https://t.co/JL7z2ne19u
713402140664811521,"I don't always drink soda, but when I do... #Friday #NYC @ Flats Fix https://t.co/xLxoupYyI8"
713402152190926850,@Prudential Newark’s G-O2® #livingwall 32' x 55' is a sight to be seen. @kohnpedersenfox #architecture #green https://t.co/PfKkBh2Jei
713402214065287168,Service flow awaiting my cab lol lol it's a good Friday 🙏🏿🙏🏿🙏🏿🙏🏿 @… https://t.co/FK3papcoB2
713402228527210496,Gstar Grey Biker Denim 🏍🏍🏍🏍🏍  #ProbusNYC #Gstar #5620 #BikerDenim #Denims @ Probus NYC https://t.co/6Y2zLZ6WT8
713402231144505344,S/O to the whole #Crewluminati lastnight..  We was definitely in the… https://t.co/GLOfZ9eupj
713402240292270081,Mi #titilove #familytime #firtsfamily #fhather #lovemylife @ Thwaites Terrace House Corp https://t.co/yAtX1mXx6N
713402245115736068,#goodfriday #goodmusic I'm a fan of @aliciakeys she always showed both sides of relationship… https://t.co/EEukPiTtDN
713402254318051332,Unstoppable hour weights 45m cardio 🙌🏼💪🏼 @ Harbor Fitness mill basin… https://t.co/1eDaswXpss
713402294767759360,"#Brooklyn, NY #Retail #Job: Sales Associate, Madewell, North 6th Street at Madewell https://t.co/geZBYzmz6I #Jobs #Hiring #CareerArc"
713402336014524417,"Health Enthusiast Part-Time - The Vitamin Shoppe: (#NewYork, NY) https://t.co/LCaUV0Pu5d #HealthWelfare #Job #Jobs #Hiring #CareerArc"
713402337625116672,✂️✂️ ©  Be on the lookout for the extendo clip of this @DOPEROOTS • @tjmizell movie 🔮 @ New York… https://t.co/PrtbjpELOW
713402359943135232,"Good Friday in Harlem @ 145th St, Harlem, New York https://t.co/1xYUlwSSAB"
713495604853399556,🍎📱 @ Apple Store Central Park https://t.co/08j8eUbHYP
713402361767591936,"Can you recommend anyone for this #Education #job? https://t.co/BXxZVX3V9R #Queens, NY #Hiring #CareerArc"
713402377701687296,😂😂😂 #tgif #goodfriday #familyphoto #familytime #grandmarocks #instagirl #lookatme @ Manhattan… https://t.co/14Qv0KewQH
713402420555079681,Happy 2️⃣3️⃣rd to 1/3rd of the amigos 🍾🎂🎉🎈🎁 @stephurrie @ MetLife… https://t.co/T55oeekGaS
713402443242061825,"Happy Easter too Yall.💜 @ Newark, New Jersey https://t.co/6RoIo6HPjr"
713402458500935680,"Just posted a video @ China Town, Manhattan, New York City https://t.co/eCL9ZnR9pU"
713402467048955904,"I brought a healthy meal to work today but no one wants me to have abs, apparently. https://t.co/t7wPaTFdkT"
713402477052366848,NEW JERSEY Thursday April 21st my birthday bash #ClubBliss Music by @djcalical #EppsWeek2016… https://t.co/2IrtLOY2aU
713402479052869633,Maddison it was a pleasure 🏀 @ Madison Square Garden https://t.co/s3mxsFVcWO
713406087584681988,Brunch with these two beauties officialeilalopes @iammariaborges!… https://t.co/juHHrTnEvU
713402479979835392,#deconstructingnyc #newyork #brooklyn #lorimer #ltrain #travel #traveling #vacation #visiting… https://t.co/UIg8rWrTUC
713402507339411456,✈️📍 @ New York City - Laguardia Airport https://t.co/te6Mc23kV1
713402511714082816,🗽 @ Staten Island Manhattan Ferry https://t.co/6a7fPHpHqD
713402515304411137,Batman Vs. Superman: Dawn of Justice (Spoiler-Free Review)  https://t.co/Ze8JEncR2o
713402549349588994,#Repost @rachelmakeup73 with repostapp ・・・ #newwork using a #fashionillustrator 💥 #story up now… https://t.co/s6m8eKAGlq
713402630140067841,Gotta love Fridays! @ McWhorter BBQ https://t.co/lBIiDW2Yh9
713402674734112768,Join us for some #Arroz con #Mariscos @elcantineronyc open for Lunch and dinner with Full bar.… https://t.co/p8UTn0bzkU
713402681914621952,"#NewYork moment. A room of ones own? #nature #travel @ Upper West Side, New York City, Manhattan https://t.co/SX1f6fnm37"
713402687220551680,REGRAM from the adorable @simplyquinoa who shared my breakfast tacos on her blog. Head on over… https://t.co/igfJWYnI7j
713402699560017921,"Want to work at Aerotek? We're #hiring in #Clifton, NJ! Click for details: https://t.co/JOc14VRcRC #Aerospace #Job #Jobs"
713402700369518592,"Waves don't die baby 〰 #tgif @ New York, New York https://t.co/tInVxGiIxg"
713402708653318144,#menu #stackoverflow #stackchefs #stackchefsdenver #TagStaGram #food tagstagram #foodporn… https://t.co/2gRdQbObDz
713402747245170692,"Spinach #salad with shrimp, #avocado, #almonds, #blueberries, #cucumbers and an #asian inspired… https://t.co/vllD5iTfuS"
713402748125851648,"Want to work in #NewYork, NY? View our latest opening: https://t.co/Ypmxz8Lsdk #Sales #Job #Jobs #Hiring #CareerArc"
713402763451863040,Ya me voy a pasear👌🏼😎🗽 hoy empieza el NYIAS #ford #gt @ New York International Auto Show https://t.co/0ZW4Al8yYi
713402768594051073,Thirsty Friday!  #goodfriday #tgif #daydrinking #drinks #hennyandchill #beats #instalike… https://t.co/GfD2P6p090
713402795152379904,"Want to work in #NewYork, NY? View our latest opening: https://t.co/B8mlj8IMgk #Finance #Job #Jobs #Hiring #CareerArc"
713402803708755968,"If you're a #IT professional in #SaddleBrook, NJ, check out this #job: https://t.co/BzIxAEjtTR #Hiring #CareerArc"
713402810398851072,"I'm at @KoreatownNyc in New York, NY https://t.co/yzp8Uz4jqy"
713402837552771072,"I'm at @TheHaroldNyc in New York, NY https://t.co/KlMFyBgcJm"
713402842069905408,"#Legal #Job in #NewYork, NY: Contracts Manager at Phoenix Technology Partners, LLC https://t.co/yXVYZlaaZ0 #NettempsJobs #Jobs #Hiring"
713402854354976770,DATING DOOS &amp; DON'TS: Woman’s wild story about hiding her poop in her purse goes viral https://t.co/Uo4WsegdfM
713402857274343426,g00d friday 😇 @ Loreley Restaurant https://t.co/9WHRmTtKee
713402862085115904,The new Wonder Woman – Israeli actress Gal Gadot – served the mandatory two-year stint in the Israeli Defense Forces https://t.co/pB9USlzoLb
713402864459100160,Politics|Job Totals Trail Pre-Recession Levels in 10 US States - New York Times https://t.co/LNkmkXyl1S #business https://t.co/KfFm3CFeRq
713407037342945281,#trumpSpotting @ Brooklyn Borough Hall https://t.co/9vScwr9N12
713402868749836290,I started following the 90's cable public access of IG slightlysmudged you should too. And… https://t.co/kqUOYWVQMY
713402893043240962,"Viernes santo 🙏🏻 @ Bronx, New York https://t.co/3No9a95547"
713402922214809600,"I'm at Sachi Asian Bistro - @sachinewyork in New York, NY https://t.co/k47lAPfZzL"
713402935086985216,"CVS Health #Healthcare #Job: Pharmacy Technician (#Brooklyn, NY) https://t.co/eZnTdood2z #Jobs #Hiring #CareerArc"
713402947468537856,歐巴馬都愛的#漢堡 ！！！ #instalife #instatravel #instatrip #americafood #instafood #food #foodpic… https://t.co/ikHAFSVlDg
713402950329241600,"I'm at New York Sports Club in New York, NY https://t.co/H7oYnEujv2"
713402952753537026,Queen Mel 💜🍼 #crybabytour @ PlayStation Theater https://t.co/KVDCxPZw7y
713402954674475008,...oooo... #camaro #zl1 @chevrolet #nyias @ New York International Auto Show https://t.co/wrSSohKtQA
713402967068688384,"Well you don't have to pray to a little Tao god, step out of the day for a little Tao god. @… https://t.co/qwnLZxxwAd"
713403038568939520,Hot bread Come &amp; Get It put a pound of butter on it slice it up nice and that goes @ Al… https://t.co/Yfc2ZK7jgi
713403049637576706,Radio City 🎤📻. Bucket list✔️🇱🇷 #thebestiesamericanadventure… https://t.co/HLIYAxxVFy
713403062094704641,#steamers #TagStaGram #food tagstagram #foodporn #instafood #yum #yummy #munchies #getinmybelly… https://t.co/HZFBFKPwWJ
713403072655921153,"Want to work in #NewYork, NY? View our latest opening: https://t.co/tXPy2QaTss #Actuarial #Job #Jobs #Hiring #CareerArc"
713403082973941760,Another repost from my selfie contest!  Thanks for the photo and tag lll1961 💚💚  You look… https://t.co/7IpqoYk5e5
713403104604135433,Creo que sigue cumpliendo #autorretrete @autorretretes la tapa #aposta y el teatro mirando #mola… https://t.co/jNTFBB1i8x
713403116557877252,Lunch Break / Friday / 12:31 PM 03.25.16. GQ National Sales Meeting #gq #gqstyle @ Condé Nast https://t.co/ZWSlfk7oEx
713403138112430084,Hearst Tower. #SetLife #Latergram #vscocam #ILoveNYC @ Hearst Tower https://t.co/B4ovpyk1ed
713403138963673088,🎥🎥🎥🎥🎥🎥🎥🎥 ESTE MISMO SABADO  @ MAZI LOUNGE  Latin Saturdays… https://t.co/X3J76PYzzB
713403142168252416,Top of the Rock with Greg Fuller #nyc #longfall #push? @ Top Of The Rock NYC https://t.co/anmZWuLAFB
713403163332710400,After #HuffPostLive I'm Joining My Guy blackway_lives Opening Up For @torylanez In #Queens… https://t.co/B9p1hFUCRB
713403190557995008,"#sylviaplimackmangold solo show “floors and rulers, 1967-76” on view at #craigfstarrgallery… https://t.co/0eR1up74DP"
713403209692348416,"Oh wee it's hot out. And so glad to be eating hot food! (at @BCDTofuHouse in New York, NY) https://t.co/QajJn8KLx6"
713403213232414720,"Paradise 2k16 @ New York, New York https://t.co/RO3ussqpTi"
713403216587677696,#flashbackfriday a week ago with bae's matcha tea. @ Grand Central Terminal https://t.co/IIm1wQHGbi
713403239627165696,"It's Brooklyn food trip day 😄😄😄😄😄😄😄😄😄 (@ Williamsburg in Brooklyn, NY) https://t.co/eSrGyU4ij7"
713403248070103040,Q: Why shouldn’t you tell an Easter egg a good joke? A: It might crack up! #funny #bunny has me… https://t.co/CXejBLEA1c
713403253787000836,"Accident, two lanes blocked in #Nyc on The FDR Dr SB south of 106th St, stop and go traffic back to The RFK-Triboro Br, delay of 2 mins"
